artist_id,similar_artists_id
10310639,"['16503678', '13297454', '17701052', '12660667', '11312814', '17922376', '17077482', '2594889', '17367237', '21192597', '16671672', '8224860']"
16433171,"['8738365', '8268777', '9085154', '21436023', '6255262', '8872174', '13242601', '5292358', '5698651', '7407748', '8167485', '6283745', '10480113', '17374129', '7671865', '7585971', '8204572', '6113051', '8383077', '4749901', '6569669']"
7909829,"['7991690', '4396344', '1613979', '7303277', '3091703', '5341413', '18420047', '6278509', '17509455', '9726469', '1556553', '7277681', '6265372', '10906675', '3712018', '20202206', '10637299', '10701500', '574259', '6759998', '5857385']"
5701611,"['5124', '1759060', '227004', '1083709', '4262306', '6152056', '4508396', '6240306', '1787416', '4721968', '6229218', '13805450', '5560651', '6280462', '725564', '1791379', '4998523', '5938014', '2292642']"
9553465,"['9791129', '10358623', '2448145', '986389', '5573790', '9642098', '18851149', '5866017', '4737651', '12595140', '4472694', '3040686', '18800265', '11109459', '9898574']"
10166442,"['4063429', '5166523', '13413718', '304388', '3798618', '1000255', '318206', '1089014', '1597872', '7340331']"
3887092,"['5237632', '6401957', '8523992', '4338567', '6981487', '7271789', '17772481', '4097094', '7975545', '15434285', '7280259', '12841894', '4057205', '3379821', '18682809', '2421362', '7311440', '15577619', '4703505', '17238187', '2434847', '5005173', '12407192', '9063660', '9534469', '5254478', '148002', '12324093', '17670322']"
9808722,"['6278626', '13692912', '8495740', '8122935', '10141867', '8348550', '8180702', '13756187', '8168141', '18462212', '7749610', '8965824']"
6895638,"['7226418', '13706921', '6016084', '9218903', '2900982', '2851796', '3661117', '10004293', '3282872', '7778917', '20216278', '64708', '1220681', '30163', '7362873', '4245702', '3820507', '7303287']"
202507,"['21033948', '419336', '11302412', '3367278', '6806322', '8705408', '5048095', '17838546', '10544849', '17838547', '328459', '6219144', '21480832', '11951412', '11249934']"
16008172,"['12227228', '10124168', '9947894', '12674394', '21175066', '19298403', '11650178', '8358740', '17414802', '8772726', '19190334', '16717698', '11005796', '21636517', '9868303', '12848258', '134673', '5317722', '11029961', '12356621', '9239634', '8297269', '13821843', '9237151', '16014714', '19877356', '8848557', '5983173', '17390125', '9784344', '13824456', '4991322', '10489410']"
9077139,"['18080339', '4161482', '6925909', '5371881', '13439105', '9299918', '18682809', '20290589', '12401878', '4868606', '8747411', '4130120', '8592618', '11913119', '13470770', '8626467', '677717', '722223', '5739066', '9250754', '9226867', '6045542', '9412376', '15619814', '1637312', '2421362', '7311440', '16481723', '8456303', '16481722', '21258753', '21771085', '17709040']"
7194793,"['17561279', '12010721', '5739236', '8243423', '8372738', '4998245', '6383624', '21897985', '6470816', '10456310', '4157622', '10202660', '4165348', '9542777', '7896126', '6408524', '19122269', '21948344', '18781460', '8332297', '19630867', '11635473', '3862521', '430857', '7057340', '6141166', '2621346', '1613979', '9930427', '6758264', '4264691', '10007276', '19380277', '3262976', '158644', '13155667', '3135421', '4941694', '7465896']"
11716594,"['9056937', '2105364', '16235658', '12265290', '7634111', '11171443', '9979364', '21252223', '617943', '18141853', '13226350']"
9211058,"['9757855', '4095301', '3876186', '10201834', '17551303', '13682041', '10866811', '6386232', '6119095', '3372311', '2988835', '9158408', '9637549', '4830005', '4729400', '1331908', '5437455', '1873956', '9084121', '12334935', '11108976', '7079273', '15462271', '8763867', '8181188', '7079275', '3183083', '230521', '42549', '5645406', '4437160', '3416446', '9547484', '1598851', '6219513', '5870518', '8801152', '3305026', '3840348', '4603159', '7023637', '18163194', '5317725', '674349', '507050', '16883886', '5273195', '359628', '13378100']"
8277820,"['8872605', '19557730', '10883913', '16160464', '11366450', '22082353', '5698651', '6569669', '15797357', '5644184', '5062018', '332056', '16617309', '19617628', '8133549', '3989543', '18984107', '8758054', '8738365', '7115504', '5041117', '21436023', '17166062', '10291667', '9478649']"
21154440,"['218353', '642709', '17337955', '12113310', '6324119', '2528934', '19930368', '3450032', '3244657', '11945207', '4556684']"
4137480,"['21071530', '4852357', '4857125', '8785930', '12501066', '4575763', '4085741', '17554813', '4406230', '13429446', '7601894', '557996', '8133549', '5934288', '8520128', '2941347', '674357', '9184648', '6529635', '11138515', '4856621', '8649883', '9393698', '1483874', '4863676', '4304475', '4086131', '6166014', '6020043', '16313276', '10878102', '359961', '3686811', '953683', '4989359', '676563']"
2769791,"['1214114', '7108069', '3916220', '2912300', '5152485', '4860825', '6140982', '3325813', '4054831', '17898184', '4173263', '5776063', '648453', '408765', '18682809', '6292304', '6774285', '478045', '2452140', '8595836', '6851366', '4976196']"
674284,"['674298', '17166062', '3189079', '5648706', '8872174', '8167485', '5928885', '7585971', '21436023', '12493102']"
13099987,"['8083555', '7288170', '8638487', '8037657', '8615090', '3965986', '3936114', '3677021', '9226172', '13562919', '8511076', '5397850', '219293', '4087960', '5823127', '10776402', '219344', '168371', '4641532', '4743331', '9056736', '3983355', '9556827', '2837729', '6776242', '19265576', '8555578', '5606894', '6275230', '8695869', '7469266', '5140866', '11235771', '8279164', '2570754']"
5920453,"['5363581', '16884511', '10598731', '7701871', '6837544', '8720398', '18100358', '9068097', '16530686', '9105912', '20262993', '4231375', '12635978', '13542472', '3983355', '3752816', '11669877', '18421585', '17107845', '16068582', '4764540', '6519171', '6108840', '3216897']"
18421585,"['648437', '10598731', '6044814', '18541217', '9740511', '9048071', '5976237', '3652867', '13712786', '5994904', '9288869', '6449369', '20262993', '12038002', '9493987', '10602088', '9427089', '5381312', '16350422', '8684605']"
13562919,"['10776402', '8512494', '12108284', '8083555', '15812971', '7469266', '3189429', '5325308', '10510728', '13099987', '8515658', '3983355', '1556549', '6163630', '5130607', '3936114', '20216608', '3204390', '10042428', '219343', '5675755', '7029381', '8473437', '5938866', '4500031', '10061851', '7204188', '6275230', '11898226', '7288170', '11564034', '6044723']"
7103348,"['10930857', '4004816', '5080712', '3307796', '16275056', '5536822', '3457898', '12344649', '6677963', '3064895', '5627286', '2748936', '5108488', '5523067', '6917799', '8541165', '7050106', '13021462', '8811106', '19116929', '12607045', '5660061', '10649125', '12266195', '4387241', '8630387', '4320008', '4910094', '10491167', '3990896', '9466358', '21692857', '5021046', '7401046', '5256779', '4861639', '5660062', '16508805']"
4423572,"['9210084', '2020108', '6942137', '17526190', '20813108', '10816937', '21869214', '5257662', '6466776', '8183841', '9763269', '7198472', '7527231', '7953982']"
42495,"['4877040', '1167878', '4435174', '2815795', '13329285']"
11138515,"['8133549', '3655348', '10291667', '16160464', '5714793', '11366450', '13429446', '15549162', '6989825', '4133182', '8277820', '13484999', '7869915', '11663750', '8872605', '7552553', '8520128', '15769578', '16883886', '4137480', '9393698', '22082353', '10883913', '18095041', '5698651']"
10342523,"['6425060', '12074593', '7277639', '8883110', '11763371', '6037813', '6241475', '17395499', '5972099', '7207038', '10732683', '10577640', '7425115', '5754884', '15604173', '17845315', '5321663', '11661942', '8635217', '7228578', '18196503', '18798905', '10376925', '10989899', '13241064', '19842645', '17782849', '7933627', '11927323', '10516757', '6037244', '5536747', '13213220', '8695869', '12108229', '19311060', '12657086', '13113108', '13019783', '6824811', '9186739', '10116551', '8690205', '16551643', '1511539', '6322758', '7162561', '10283914']"
9867788,"['19302481', '18420695', '5762101', '21193260', '9940760', '413663', '12565281', '3803478', '20303383']"
5184262,"['8545478', '13242601', '5606894', '5213986', '10510728', '15773722', '6776242', '9166415', '4091429', '5803801', '11927125', '4185110', '16433171', '7743772', '9056736', '2701782', '2617836', '16350422', '17592051', '8511076', '2771435', '6341629', '9596732', '5706048', '6255262', '5384881']"
3992943,"['3993185', '3992945', '10461057', '10886896', '3992944', '12629138', '6449186', '9600104', '4793503', '2824557', '13958861', '1401844', '18302854', '4983094', '11137313', '8191333', '5252234', '8948918', '7098652', '6884290', '13228073', '2383473', '29548', '4791725', '3340815', '737893', '426144']"
7345070,"['4590270', '8204572', '7669096', '4026798', '5292358', '4590281', '8773025', '9085154', '18618172', '10381911', '20202806', '9222686', '8127756', '9596732', '5237632', '7671865', '10903222', '13029373', '4097012', '17379640', '2617836', '9534469', '6074907']"
4590281,"['13029373', '10381911', '9479982', '8127756', '8773025', '4590270', '3865593', '5570452', '4702569', '2617836', '4857127', '8740202', '168371', '9231454', '7345070', '5455935', '3102663', '17431944', '10769861', '722233', '4161482', '5861124', '9191529', '8204572', '4784427']"
1131126,"['3331585', '1337652', '265724', '10485326', '1078067', '15392830', '94665', '359564', '6284412', '6322421', '160104', '4747336', '2891666']"
16481722,"['16481723', '8747411', '6925909', '4097112', '5023437', '4130120', '41101', '9077139', '13439105', '722223', '4868606', '42578', '11401190', '18080339', '4161482', '19214151', '11913119', '6577426', '4747336', '2394411', '13625611', '2645093', '3072541', '6835493', '13577654', '3837038', '3713928', '18896661']"
16481723,"['16481722', '8747411', '6925909', '4097112', '5023437', '4130120', '41101', '9077139', '13439105', '722223', '4868606', '42578', '11401190', '18080339', '4161482', '19214151', '11913119', '6577426', '4747336', '2394411', '13625611', '2645093', '3072541', '6835493', '13577654', '3837038', '3713928', '18896661']"
4798367,"['3666372', '21881997', '5818435', '4324103', '3666374', '17321627', '18804262', '4975256', '3845538', '5075307', '4338567', '6495807', '5288934', '1195039', '5129759']"
11177302,"['10430907', '9921202', '18164029', '3720128', '13074103', '16657825', '19260599', '8236826', '7198385', '10908255', '10924334', '12110188', '10606989', '16519629', '13289193', '8362756', '7645615', '10211082', '21147990', '16621475', '18124329', '13074102', '8402401', '7151200', '8553225', '5347411', '8543937', '21948344', '6625766', '12010721', '12120471', '9332929', '9473345', '10373401', '9235634', '12527467', '8338836']"
859890,"['3785327', '298326', '8530944', '595318', '4176254', '4854419', '4176253', '4166036', '1595274', '3610779', '2718871', '4027768', '790837', '113411', '42543', '3057971', '9364116', '1107571', '668516', '5015960', '295291', '61607', '554070', '6919352', '1518167', '4017465', '297850', '300726', '3216331', '1016751', '89457', '302218', '1284343', '4767537', '71823', '60909', '6786758', '2933849', '113894']"
9222686,"['4847531', '4915423', '16514150', '5292358', '560560', '20771040', '4026798', '20037305', '17431944', '8204572', '7669096', '20202806', '17379640', '4590270', '22033729', '9916333', '18369221', '9085154', '8676884', '3102663']"
3989543,"['6569669', '16617309', '5644184', '4658587', '8142129', '17211588', '19617628', '19557730', '11992341', '8872605', '10844532', '11875017', '10883913', '8171920', '18984107', '5571441', '8758054', '4565069', '8277820', '7650078', '5041117']"
6284412,"['3331585', '94665', '317520', '8339917', '3103462', '7340331', '18622055']"
8515658,"['3189429', '3308242', '9068097', '6031450', '3183864', '8044512', '13562919', '8512494', '4092232', '8615090', '5938866', '3983355', '8795838', '219343', '3948863', '41060', '4458084', '3865593', '7469266', '10776402', '41087', '4829641', '6175056', '5976237', '8473437', '5920453', '219293', '10410538', '6376351', '4927449', '9718767', '10042428', '993591', '4721427', '21907122']"
6145608,"['3365303', '6023777', '5807390', '4017014', '3675777', '432984', '16631864', '6214154', '3192663', '16608244', '9504278', '8357170', '6548865']"
6624995,"['15500730', '3308459', '17400397', '13294679', '16353225', '7634351', '933104', '13704243', '19291530', '3663808', '12120255']"
10989899,"['13019783', '6630174', '8977181', '10412323', '7309933', '13803382', '13066125', '1779262', '13340731', '13766357', '13811979', '8690205', '11167352', '7406896', '8353378', '13213220', '7292030', '9049439', '12578837', '8283623', '13065596', '5321663', '13241064', '5774822', '9430255', '11056236', '12771734', '323481', '7258027', '12074593', '10725195', '11061520', '10342523', '7955879', '8528498', '16877223', '7207038', '7058422', '7818947', '16186675', '7534821', '8345840', '5285999', '5818797', '11945846', '8301678', '14081037', '13561725']"
408770,"['5652378', '9341332', '14001937', '6755330', '2434845', '4097012', '8542451', '8121331', '5452625', '5455935', '11035435', '13558108', '17670322', '7200937', '4390051', '5381411', '5115295', '9596732', '5934748', '5626211', '4858827', '5649045', '5498859', '6088391', '7671865']"
11048175,"['19338960', '10112409', '9377873', '15557252', '8406727', '16697404', '19281619', '17052021', '13019783', '17668424', '12579580', '9866860', '8365151', '11390026', '19350246', '18448170', '19221005', '12849116', '10946087', '12415185', '17907540', '10383791', '5321663', '17498013', '17419789', '13992820', '10475476', '17592064', '5811002', '13464235', '16186675', '20838374', '16414479', '8690205', '73008', '15970138', '8824986', '21198251', '8301678', '17782849', '9254383', '10761618', '8950658', '17547886', '6236891', '15846502', '7693858', '7127562']"
